time/total_timesteps,time/fps,train/reward,train/reward_mean,train/reward_max,time/iterations,time/time_elapsed,train/reward_min,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl
8087552,245,-1.7123206,0.25588762760162354,85.39873,3949,32932,-122.33897,27.327102661132812,39480,-43.72910132408142,0.00028430111706256866,51.96266403198242,0.0001,0.1,0.052099609375,0.837078332901001,1.095316767692566,0.008403033
8089600,245,-0.4687838,0.32532578706741333,81.24535,3950,32940,-124.27773,44.38554763793945,39490,-43.7311731338501,-0.0019437702678260394,107.84678692817688,0.0001,0.1,0.033251953125,0.8713302612304688,1.0953569412231445,0.0030044396
8091648,245,-56.904613,0.28388187289237976,69.00971,3951,32948,-121.74015,46.84688186645508,39500,-43.73234920501709,-0.001468157251656521,125.37821760177613,0.0001,0.1,0.004931640625,0.864098846912384,1.0953835248947144,0.0007627899
8093696,245,-0.47644413,0.2799150049686432,78.55423,3952,32957,-60.5414,42.958763122558594,39510,-43.732957220077516,-0.003237308154348284,103.05025901794434,0.0001,0.1,0.0439453125,0.8591157793998718,1.0954145193099976,0.002243078
8095744,245,1.1403425,0.3594467043876648,87.30035,3953,32965,-129.61417,17.441253662109375,39520,-43.73456721305847,-0.0007810714931110851,52.82839903831482,0.0001,0.1,0.13896484375,0.7994551658630371,1.095620036125183,0.011894662
8097792,245,0.11083814,0.3645491600036621,79.82755,3954,32973,-127.645805,101.93589782714844,39530,-43.74212694168091,0.00012961161119164898,138.54716510772704,0.0001,0.1,0.046826171875,0.8709418177604675,1.0960594415664673,0.008727083
8099840,245,-7.1585712,0.249851256608963,19.813313,3955,32981,-26.971113,51.92112731933594,39540,-43.75282511711121,-0.00043882791651412846,150.4987352371216,0.0001,0.1,0.03427734375,0.8227028250694275,1.0961719751358032,0.0015004094
8101888,245,0.4136882,0.28335270285606384,78.874115,3956,32990,-121.12546,19.927087783813477,39550,-43.75092830657959,-0.0005979442648822442,34.67301082611084,0.0001,0.1,0.16767578125,0.8915859460830688,1.095890998840332,0.0150668565
8103936,245,1.2247652,0.3191143572330475,76.485664,3957,32998,-121.61546,35.810062408447266,39560,-43.74606351852417,-0.002164195803925395,111.59933004379272,0.0001,0.1,0.013818359375,0.8164963126182556,1.0958847999572754,0.0013424604
8105984,245,3.8301034,0.3418065309524536,37.26906,3958,33006,-28.996138,59.6815185546875,39570,-43.745219993591306,-0.0006705861102091149,127.15844707489013,0.0001,0.1,0.044482421875,0.843654990196228,1.0957679748535156,0.0033701602
8108032,245,-0.87494636,0.22112001478672028,77.9961,3959,33014,-122.89337,36.89857864379883,39580,-43.74275093078613,-0.003023433158523403,60.89261817932129,0.0001,0.1,0.0396484375,0.8171215653419495,1.0957846641540527,0.0023254058
8110080,245,0.02731789,0.33246949315071106,83.46252,3960,33023,-126.00249,27.862560272216797,39590,-43.7435700416565,0.004793329554377124,82.99593229293824,0.0001,0.1,0.3001953125,0.8144463300704956,1.0958210229873657,0.019743703
8112128,245,-1.2079078,0.37307223677635193,77.3502,3961,33031,-121.293976,96.61141967773438,39600,-43.748583507537845,-0.0010758753720438107,116.41533241271972,0.0001,0.1,0.186181640625,0.8802523016929626,1.096045970916748,0.0042364984
8114176,245,0.40174648,0.2355268895626068,20.871607,3962,33039,-15.205327,66.10980987548828,39610,-43.75133280754089,-0.0009053212896105833,119.64225931167603,0.0001,0.1,0.0037109375,0.8585755825042725,1.0961251258850098,0.00063221087
8116224,245,2.8288307,0.29251790046691895,83.528625,3963,33048,-123.27968,14.769554138183594,39620,-43.75686521530152,-0.0021352979209041225,30.65607304573059,0.0001,0.1,0.0908203125,0.8404613733291626,1.0965162515640259,0.0039578825
8118272,245,-0.105463326,0.3359963595867157,78.90101,3964,33056,-121.60275,65.00045776367188,39630,-43.764244079589844,7.51692394260317e-05,136.97323274612427,0.0001,0.1,0.13017578125,0.8136398792266846,1.0965592861175537,0.0050899256
8120320,245,15.318127,0.30726394057273865,35.748577,3965,33064,-26.52978,54.43476104736328,39640,-43.76641006469727,0.003004380501806736,140.90126276016235,0.0001,0.1,0.231103515625,0.7787139415740967,1.0966893434524536,0.005272708
8122368,245,6.048601,0.2260318398475647,73.61057,3966,33072,-113.86242,22.82987403869629,39650,-43.76816353797913,-0.0031346018251497297,54.203512001037595,0.0001,0.1,0.03857421875,0.8674246072769165,1.0966705083847046,0.0029745342
8124416,245,1.9525284,0.29794222116470337,74.177055,3967,33081,-116.63779,42.96434783935547,39660,-43.766703748703,-0.002974546857876703,85.56796078681946,0.0001,0.1,0.02392578125,0.839454174041748,1.0966070890426636,0.0023532175
8126464,245,0.25909945,0.38265228271484375,79.45183,3968,33089,-121.26917,68.72250366210938,39670,-43.76908407211304,0.03068503845424857,104.47073945999145,0.0001,0.1,0.52392578125,0.8938328623771667,1.0967411994934082,0.03460058
8128512,245,-1.1824327,0.20023296773433685,20.400564,3969,33097,-15.821483,56.136165618896484,39680,-43.76942138671875,-0.0012216424045618623,123.01975727081299,0.0001,0.1,0.0,0.8450363278388977,1.0967128276824951,0.0002283809
8130560,245,0.61665887,0.3326551616191864,85.0976,3970,33106,-127.010956,11.520997047424316,39690,-43.77183485031128,0.001474682631669566,24.342412281036378,0.0001,0.1,0.175439453125,0.8805636763572693,1.0969088077545166,0.008049719
8132608,245,-0.0667654,0.37486502528190613,86.5002,3971,33114,-132.20026,42.098941802978516,39700,-43.77409625053406,0.0012099779181880877,123.12202277183533,0.0001,0.1,0.203173828125,0.8831338882446289,1.0968834161758423,0.0063294577
8134656,245,0.5364347,0.3063402473926544,18.86417,3972,33122,-26.132574,81.48110961914062,39710,-43.774230003356934,0.0020249733206583187,142.48095092773437,0.0001,0.1,0.21611328125,0.8723300695419312,1.0968995094299316,0.0038131666
8136704,245,-4.206536,0.2278514951467514,76.35731,3973,33130,-116.80737,19.436386108398438,39720,-43.77411422729492,-6.800819537602364e-05,45.728635501861575,0.0001,0.1,0.01455078125,0.8069705963134766,1.0968440771102905,0.0015080445
8138752,245,-1.0697833,0.3228906989097595,82.465004,3974,33139,-126.77903,41.67707443237305,39730,-43.77307553291321,-0.0035343375115189702,115.7854775428772,0.0001,0.1,0.04375,0.6765532493591309,1.0968836545944214,0.00170157
8140800,245,1.6820605,0.41850948333740234,39.00534,3975,33147,-37.374928,64.30821990966797,39740,-43.773889207839964,0.0013348654872970655,130.9654522895813,0.0001,0.1,0.02763671875,0.8633875846862793,1.0968966484069824,0.0014729006
8142848,245,-3.9756935,0.1575455218553543,81.71168,3976,33155,-119.01112,41.158695220947266,39750,-43.77450957298279,-0.001666480756830424,77.83094592094422,0.0001,0.1,0.00185546875,0.8560649156570435,1.0969151258468628,0.0007320049
8144896,245,-3.0618842,0.3384402096271515,81.04727,3977,33164,-129.11795,26.928298950195312,39760,-43.77452554702759,-0.0034328132911468855,66.33712093830108,0.0001,0.1,0.094140625,0.8206871747970581,1.0969264507293701,0.0044595287
8146944,245,-0.21570592,0.39999276399612427,88.44836,3978,33172,-132.97305,55.919700622558594,39770,-43.7764217376709,-0.0019935357791837304,123.28758010864257,0.0001,0.1,0.094921875,0.8660008311271667,1.096998929977417,0.0036701956
8148992,245,-9.585459,0.2794201076030731,20.512613,3979,33180,-30.722082,66.54837799072266,39780,-43.77617707252502,-0.0011192782898433507,154.86020154953002,0.0001,0.1,0.0099609375,0.7834860682487488,1.0969551801681519,0.0009538585
8151040,245,2.1486356,0.2756440341472626,87.93441,3980,33189,-136.00578,15.541438102722168,39790,-43.77676372528076,-0.00027565379277803,36.59940557479858,0.0001,0.1,0.096337890625,0.8674101829528809,1.0970176458358765,0.0033706934
